,weight,ekor,selling_price
3899,236.0,4,14207200.0
3900,118.0,2,7198000.0
3901,2.5,0,0.0
3902,354.28,9,24941312.0
3903,607.85,15,41390937.9
3904,3.43,0,0.0
3905,7.0,0,0.0
3906,414.6,10,28690320.0
3907,2777.7,69,183861518.4
3908,50.05,0,2850247.4
3909,45.0,0,0.0
3910,385.5,1,173475.0
3911,294.5,1,132525.0
3912,85.5,1,85500.0
3913,7.3,0,438000.0
3914,2.1,0,126000.0
3915,5.2,0,312000.0
3916,2.25,0,135000.0
3917,2002.48,19,92278283.36
3918,65.4,0,1635000.0
3919,2067.88,20,0.0
3920,370.38,2,15481884.0
3921,50.0,0,1680000.0
3922,7.36,0,0.0
3924,462.58,3,22324110.8
3925,60.02,0,2340780.0
3926,817.32,7,40539072.0
3927,21.42,0,621180.0
3928,2500.0,31,237500000.0
3929,273.06,3,15182136.0
3932,3008.16,24,144391680.0
3933,125.94,1,5415420.0
3934,20.3,0,710500.0
3938,507.7,9,507.7
3939,250.0,2,13000000.0
3940,150.0,0,150.0
3942,50.0,0,1700000.0
3943,50.0,0,2400000.0
3944,335.5,5,22814000.0
3948,48.7,0,1655800.0
3949,77.4,0,3783312.0
3950,193.4,3,11487960.0
3951,493.78,3,20343736.0
3953,440.52,3,21497376.0
3954,50.0,0,2550000.0
3955,15.0,0,555000.0
3956,5.0,0,185000.0
3957,9.48,0,350760.0
3958,1074.82,14,65907962.4
3959,15.0,0,921000.0
3960,124.4,1,5722400.0
3961,1.54,0,70824.6
3965,4.3,0,528900.0
3967,360.0,2,13320000.0
3968,130.0,1,6110000.0
3969,250.0,1,9125000.0
3970,130.0,1,6110000.0
3971,173.0,2,8961400.0
3972,139.0,1,5865800.0
3976,100.0,0,4700000.0
3977,100.0,0,4700000.0
3978,100.0,0,5200000.0
3979,50.0,0,2650000.0
3986,100.0,0,4600000.0
3987,265.0,2,13780000.0
3988,98.66,0,3425475.2
3990,368.0,4,19872000.0
3991,312.0,4,16536000.0
3993,120.0,0,5280000.0
3994,260.0,0,260.0
3997,36.0,0,36.0
3998,60.0,0,60.0
3999,59.0,1,3835000.0
4000,292.0,4,17666000.0
4001,207.3,3,14511000.0
4002,18.0,0,954000.0
4003,265.5,6,24160500.0
4004,29.94,0,2035920.0
4005,30.9,0,1523370.0
4006,150.0,1,8400000.0
4007,400.0,2,21200000.0
4008,653.0,6,30364500.0
4009,632.0,6,51192000.0
4011,12000.0,400,1764000000.0
4012,190.0,1,8930000.0
4013,190.0,1,47.0
4014,354.4,1,11482560.0
4015,72.9,0,3397140.0
4016,1198.88,9,53470048.0
4017,3014.45,30,166979428.85
4018,29.26,0,731500.0
4019,70.07,0,2716971.26
4028,257.09,8,21485782.57
4029,1.4,0,35000.0
4032,546.0,4,546.0
4033,252.1,2,12357942.0
4034,7.0,0,205884.0
4035,106.91,0,0.0
4036,256.87,3,15925940.0
4037,357.02,5,24455870.0
4038,376.86,7,29621196.0
4039,411.47,11,38060975.0
4041,5.0,0,200000.0
4042,237.45,3,14303988.0
4043,276.0,3,17664000.0
4044,750.0,11,49500000.0
4045,665.6,6,37606400.0
4046,5.05,0,171195.0
4047,0.39,0,14605.5
4048,0.11,0,2200.0
4049,659.66,8,39051872.0
4050,7.21,0,298782.4
4051,296.1,4,17825220.0
4052,2.03,0,73323.6
4053,1.52,0,64052.8
4054,401.69,7,25226132.0
4055,19.5,0,734760.0
4056,1765.96,33,106663984.0
4057,298.51,4,16000136.0
4058,263.17,5,9537280.8
4059,123.6,2,4479264.0
4060,240.0,2,9840000.0
4061,425.0,8,21250000.0
4062,596.0,5,28608000.0
4064,673.8,14,50535000.0
4065,726.8,25,60324400.0
4069,110.0,0,3740000.0
4072,130.0,0,4160000.0
4075,7.4,0,230169.6
4076,265.9,2,13784256.0
4077,271.2,2,14194608.0
4078,18.9,0,593535.6
4079,0.0,0,0.0
4088,23.0,0,805000.0
4089,23.0,0,805000.0
4090,23.0,0,805000.0
4091,50.0,0,1400000.0
4092,53.0,0,1855000.0
4093,497.63,3,28059612.0
4094,1680.0,15,96329300.0
4095,227.0,1,10396600.0
4096,227.0,2,12394200.0
4097,218.0,2,13559600.0
4098,213.0,3,14569200.0
4099,196.0,4,15288000.0
4100,851.0,24,74888000.0
4101,296.0,1,12728000.0
4102,1164.69,15,56836872.0
4103,1380.0,25,73084800.0
4104,5392.34,107,280401680.0
4105,647.3,3,19419000.0
4106,189.14,3,11121432.0
4107,118.0,2,7670000.0
4108,225.11,5,16928272.0
4109,1607.25,44,127394600.0
4110,644.5,17,50786600.0
4111,158.26,1,8647801.18
4112,3.0,0,30000.0
4113,801.51,7,52000.0
4114,762.54,9,63800.0
4115,677.78,11,71000.0
4116,1104.06,21,74600.0
4118,510.0,3,21420000.0
4119,400.0,3,18000000.0
4120,510.0,5,28560000.0
4121,481.0,7,32708000.0
4122,10.0,0,680000.0
4123,9.0,0,405000.0
4124,304.0,7,24320000.0
4125,1523.3,46,109677600.0
4126,212.0,1,8900000.0
4134,900.0,14,70200000.0
4135,127.0,0,4064000.0
4136,400.0,6,28000000.0
4137,270.0,3,18630000.0
4138,203.0,2,11165000.0
4139,398.7,3,17335476.0
4140,402.2,4,21187896.0
4141,601.1,9,34791668.0
4142,48.5,0,2472530.0
4143,673.8,12,41883408.0
4144,62.1,0,3599316.0
4145,7.4,0,281200.0
4146,2476.0,60,184065840.0
4147,275.5,5,17367520.0
4148,68.2,0,3069000.0
4149,11.9,0,416500.0
4150,607.2,5,26716800.0
4151,1.2,0,51600.0
4152,607.2,5,27676176.0
4153,2.5,0,113400.0
4155,1990.8,22,96042164.4
4158,58.8,0,2790648.0
4159,154.15,1,3083000.0
4160,1754.1,24,93711038.4
4162,148.74,1,8924400.0
4163,7.58,0,272880.0
4164,27.72,0,831600.0
4169,55.32,0,3414571.68
4170,419.72,7,28260587.04
4171,13.7,0,274000.0
4172,4.0,0,20000.0
4173,488.02,6,25800641.36
4174,1.48,0,55352.0
4175,2.3,0,112240.0
4176,395.32,6,22991415.88
4177,1937.04,43,131931794.4
4178,10.84,0,604872.0
4179,600.0,5,26550000.0
4180,740.0,7,34817000.0
4181,150.0,1,6990000.0
4182,270.0,3,13446000.0
4183,260.0,2,12116000.0
4184,450.0,4,20565000.0
4185,260.0,2,12233000.0
4186,29.0,0,1349950.0
4187,615.88,7,33960239.08
4188,51.04,0,1888480.0
4189,1413.94,19,80443288.42
4190,263.8,2,10552000.0
4191,80.39,0,2017789.0
4192,527.39,4,23943506.0
4193,527.39,4,23943506.0
4194,50.97,0,1388422.8
4195,857.65,6,38937310.0
4196,791.68,6,17971136.0
4207,147.0,1,6174000.0
4212,527.0,1,17391.0
4213,398.87,3,18113484.44
4214,34.75,0,695000.0
4215,2227.02,20,107627423.0
4216,223.26,2,4911720.0
4220,475.25,5,26804100.0
4221,44.5,0,1504100.0
4222,792.8,18,57795120.0
4223,8.0,0,376000.0
4224,75.56,1,4835840.0
4225,14.3,0,586300.0
4226,16.0,0,800000.0
4227,1.96,0,104003.063
4229,295.0,1,10030000.0
4230,260.0,2,12220000.0
4231,619.5,13,48321000.0
4232,367.0,3,15781000.0
4233,10063.0,137,0.0
4234,8.0,0,480000.0
4235,180.0,0,6300000.0
4236,20.0,0,1200000.0
4237,459.44,5,23425926.72
4238,0.76,0,23864.0
4239,4.74,0,219936.0
4240,424.22,6,24551732.5
4241,6.6,0,290400.0
4242,1585.74,31,99901620.0
4243,397.0,2,15359930.0
4244,1041.0,9,54652500.0
4252,866.28,12,47825586.24
4253,2.68,0,87100.0
4254,8.52,0,231744.0
4255,3133.48,71,205239806.52
4256,8.98,0,255930.0
4257,17.58,0,843840.0
4258,200.0,2,11000000.0
4259,222.0,1,11766000.0
4260,311.0,3,17416000.0
4261,210.0,3,12600000.0
4262,845.0,12,51545000.0
4264,250.0,0,65000.0
4265,250.0,1,62500.0
4266,300.0,2,90000.0
4267,400.0,4,20000000.0
4268,2039.6,22,99124560.0
4269,149.92,1,5397120.0
4270,40.0,0,0.0
4271,40.0,0,0.0
4272,41.7,0,0.0
4273,70.0,0,0.0
4274,308.55,4,17618205.0
4275,315.8,6,20400680.0
4276,8.0,0,0.0
4277,3743.85,103,268598774.4
4278,8.96,0,358400.0
4279,26.78,0,1071200.0
4280,1.76,0,70400.0
4281,3.0,0,0.0
4282,50.0,0,2650000.0
4283,51.0,0,2703000.0
4284,266.0,4,17103800.0
4285,20.9,0,815100.0
4288,494.9,9,33009830.0
4289,40.7,0,2507120.0
4290,221.6,1,8864000.0
4291,314.0,3,17270000.0
4292,1719.18,34,121889862.0
4293,3600.0,40,184050000.0
4295,252.0,3,18182769.231
4302,230.34,2,12480742.56
4303,6.91,0,138200.0
4304,1052.73,18,69164361.0
4305,22.91,0,458200.0
4306,4.95,0,49500.0
4307,25.73,0,128650.0
4308,100.0,0,4300000.0
4309,150.0,1,6900000.0
4310,100.0,0,4600000.0
4311,145.0,1,6670000.0
4312,1022.5,8,44683250.0
4313,36.95,0,1071550.0
4314,1093.67,18,57198941.0
4315,1806.0,37,98607600.0
4316,3285.0,67,172134000.0
4317,1.0,0,25000.0
4318,297.17,2,14863849.06
4319,517.84,6,32336000.96
4320,0.66,0,16500.0
4321,596.13,9,42864727.65
4322,4.69,0,117175.0
4323,2448.7,52,0.0
4324,95.15,2,0.0
4328,270.53,3,14770938.0
4329,270.71,3,15647038.0
4330,9.34,0,323911.2
4331,270.53,3,14770938.0
4332,7.0,0,382200.0
4333,2528.42,76,195952550.0
4334,81.24,1,5329344.0
4335,63.57,1,2956005.0
4336,15.0,0,1162500.0
4337,340.0,3,18122000.0
4338,213.88,3,14030528.0
4339,272.0,5,18931200.0
4340,919.48,24,71148442.92
4341,1500.0,13,130500000.0
4342,133.0,0,4256000.0
4343,521.38,4,28988728.0
4344,70.71,0,2358885.6
4345,1126.91,13,66262308.0
4346,113.0,1,6147200.0
4347,258.6,3,8440704.0
4348,239.2,3,12725440.0
4349,308.15,5,17860374.0
4350,313.74,6,19765620.0
4351,2530.4,60,175812192.0
4352,1146.98,16,57807792.0
4353,1794.0,34,95979000.0
4354,856.7,24,51059320.0
4355,4507.0,117,257800400.0
4356,20.0,0,1244000.0
4357,10.0,0,0.0
4358,650.0,6,36855000.0
4359,11.5,0,652050.0
4360,7.0,0,245000.0
4361,650.0,6,36855000.0
4362,11.5,0,652050.0
4363,7.0,0,245000.0
4364,1002.5,13,65062250.0
4365,1106.77,12,60429642.0
4366,42.59,0,1395248.4
4367,4819.87,91,312713165.6
4368,3.0,0,194640.0
4369,227.69,2,12784793.5
4370,166.9,3,6497083.2
4371,5.0,0,194640.0
4372,2.5,0,97320.0
4373,50.0,0,50.0
4376,350.98,3,0.0
4377,789.27,12,0.0
4378,9500.0,271,1187000000.0
4379,166.0,1,166.0
4380,314.5,3,314.5
4381,244.0,4,244.0
4383,150.0,0,7200000.0
4384,600.0,4,28800000.0
4386,99.64,1,3551169.6
4387,2261.63,38,134340822.0
4388,47.17,0,1681138.8
4390,7500.0,208,885000000.0
4391,135.0,1,7155000.0
4392,350.0,4,18550000.0
4393,450.0,4,23400.0
4394,4000.0,97,560000000.0
4395,310.0,1,13950000.0
4396,191.1,2,10242960.0
4397,20.5,0,656000.0
4398,278.0,3,15012000.0
4399,77.0,0,2464000.0
4400,309.32,2,11506704.0
4401,36.94,0,738800.0
4402,328.62,2,15773760.0
4403,47.76,0,1241760.0
4404,517.28,4,22967232.0
4405,243.0,0,6075000.0
4406,564.0,5,29892000.0
4407,300.0,2,15000000.0
4408,1700.0,15,97920000.0
4409,892.45,17,57473780.0
4410,1990.0,22,173130000.0
4412,284.0,2,14342000.0
4415,1265.8,25,89238900.0
4416,0.5,0,38000.0
4417,223.0,1,7805000.0
4418,375.0,2,16125000.0
4419,1090.0,9,49050000.0
4423,7200.0,225,1044000000.0
4424,193.0,2,10229000.0
4425,483.0,6,58000.0
4432,1298.9,17,70140600.0
4433,33.1,0,1191600.0
4434,2025.42,30,57600.0
4435,94.94,1,52000.0
4436,3202.5,31,152278875.0
4437,110.0,0,3630000.0
4438,3.3,0,149998.2
4439,196.0,1,6468000.0
4440,735.01,8,42851083.0
4441,0.08,0,2798.4
4442,0.39,0,14605.5
4443,0.11,0,2200.0
4444,690.54,9,42813480.0
4445,1.05,0,45570.0
4446,373.03,6,23277072.0
4447,11.48,0,429811.2
4448,1702.91,37,109326822.0
4449,57.96,0,3071880.0
4450,223.13,4,8594967.6
4452,709.0,10,61000.0
4453,396.96,4,21832800.0
4454,120.0,2,7560000.0
4455,165.9,3,10285800.0
4456,90.0,1,5580000.0
4457,501.5,13,35907400.0
4458,3.67,0,0.0
4459,95.72,2,6738688.0
4460,4160.68,112,288010590.96
4461,1.15,0,0.0
4462,10.73,0,0.0
4463,16.0,0,640000.0
4464,28.0,0,1120000.0
4465,100.0,0,4300000.0
4466,250.0,1,11250000.0
4467,1400.0,16,112000000.0
4468,241.62,2,12216307.2
4469,13.49,0,269800.0
4470,964.39,18,64888981.15
4471,43.34,0,1083500.0
4472,80.0,0,80.0
4473,100.0,0,100.0
4474,121.5,0,121.5
4476,153.0,1,7527500.0
4477,213.16,2,11340112.0
4478,159.22,1,5095040.0
4479,970.0,8,43650000.0
4480,60.0,0,0.0
4481,220.0,3,0.0
4482,508.0,5,28448000.0
4483,812.0,14,55216000.0
4484,712.0,11,46280000.0
4485,2500.0,67,212500000.0
4486,60.0,0,2760000.0
4487,1800.0,21,144000000.0
4488,1.0,0,25000.0
4489,287.7,2,13783131.6
4490,558.2,6,31821865.6
4491,0.66,0,16500.0
4492,659.18,9,45457052.8
4493,4.69,0,117175.0
4494,2584.4,53,0.0
4495,19.35,0,0.0
4498,731.0,4,27485600.0
4499,1300.21,10,52704012.35
4500,355.4,5,19781564.0
4501,423.5,7,25325300.0
4502,435.34,9,27752925.0
4503,2167.9,49,147850780.0
4504,310.0,1,12245000.0
4507,415.0,2,18675000.0
4508,2500.0,27,257500000.0
4509,115.0,0,115.0
4510,115.0,0,115.0
4511,215.0,1,215.0
4512,2500.0,31,125000000.0
4513,5200.0,253,93600000.0
4514,5372.0,179,1907060.0
4515,524.86,3,21078377.6
4516,1.99,0,29850.0
4517,787.87,7,40491002.91
4518,14.01,0,280200.0
4519,1949.4,23,106417746.0
4520,66.5,0,1463000.0
4521,187.0,1,9350000.0
4522,302.0,3,16006000.0
4523,300.0,3,16500000.0
4524,245.6,1,6385600.0
4525,1329.2,9,57288520.0
4526,116.0,0,4640000.0
4527,113.0,0,5650000.0
4528,60.0,0,2940000.0
4529,126.0,1,6174000.0
4530,300.0,3,12600000.0
4531,300.0,3,12600000.0
4534,572.8,3,19475200.0
4535,1037.24,9,47920488.0
4536,98.7,0,4648770.0
4537,889.0,9,43116500.0
4538,55.0,0,1600500.0
4539,7551.0,184,477223200.0
4540,1377.0,20,84878280.0
4541,3.5,0,94500.0
4542,1.5,0,69345.0
4543,77.0,0,2310000.0
4544,102.0,2,4512480.0
4547,7551.0,184,477223200.0
4548,95.0,0,95.0
4549,281.6,3,18191.36
4550,700.0,6,36120000.0
4551,20.0,0,1160000.0
4552,150.0,1,9000000.0
4554,907.8,14,60927613.0
4555,1213.8,25,92171100.0
4556,895.0,25,83532050.0
4557,472.4,18,48422599.0
4558,752.36,32,80450607.0
4559,769.26,37,87595589.0
4560,728.61,9,0.0
4563,284.8,3,15151360.0
4564,205.0,2,12095000.0
4565,110.2,1,6634040.0
4566,43.0,0,1376000.0
4568,40.0,0,1612000.0
4569,40.0,0,2080000.0
4570,45.98,0,3057670.0
4571,98.5,2,7683000.0
4573,1500.0,7,91500000.0
4574,773.9,7,46760.0
4577,1563.0,37,107847000.0
4578,300.0,3,54000.0
4579,160.0,1,6560000.0
4580,83.0,0,3652000.0
4581,1500.0,21,114000000.0
4582,320.0,1,13440000.0
4583,650.0,1,0.0
4584,1368.69,14,71308749.0
4585,3216.56,57,230241364.8
4586,46.0,0,1646340.0
4587,107.22,1,2358840.0
4588,382.58,3,17607096.76
4589,3.6,0,36000.0
4590,741.04,7,35703307.2
4591,29.5,0,1327500.0
4592,526.37,4,526.37
4593,937.89,12,937.89
4594,407.22,3,18732120.0
4595,18.08,0,0.0
4597,554.6,5,30059320.0
4598,294.06,4,17761224.0
4599,14.78,0,624898.4
4600,1.42,0,53960.0
4601,1.78,0,67640.0
4602,75.42,0,0.0
4603,1621.4,29,105650424.0
4604,3.0,0,198000.0
4605,3.0,0,198000.0
4606,33.81,0,1602594.0
4607,1.25,0,37500.0
4608,25.58,0,1250094.6
4613,379.3,2,15020280.0
4615,15.0,0,747000.0
4616,497.0,3,24253600.0
4617,64.04,0,2305440.0
4618,252.88,2,14065185.6
4619,3.38,0,131596.92
4620,14.14,0,537320.0
4621,872.94,10,52376400.0
4622,389.75,3,19487500.0
4623,38.55,0,1445625.0
4624,110.0,0,4510000.0
4625,1.0,0,38000.0
4627,450.0,4,52000.0
4628,426.0,5,25730400.0
4629,450.0,4,23400000.0
4630,426.0,5,25730400.0
4631,262.0,4,17239600.0
4632,664.2,13,35202600.0
4634,120.0,1,6864000.0
4635,158.7,2,9760050.0
4636,120.0,2,8112000.0
4637,316.6,8,21972040.0
4638,1066.88,29,72065610.24
4639,3500.0,129,409500000.0
4640,3300.0,100,356400000.0
4641,275.18,3,16510800.0
4642,94.69,1,3408840.0
4643,378.58,6,378.58
4644,27.74,0,27.74
4645,53.81,0,53.81
4646,94.69,1,3408840.0
4649,53.81,0,1829540.0
4650,378.54,6,23393772.0
4651,27.74,0,1586728.0
4652,1634.93,14,80577525.05
4653,5.56,0,55600.0
4654,86.0,0,86.0
4655,2500.0,20,182500000.0
4657,203.15,1,8369780.0
4658,29.4,0,1370040.0
4659,78.5,0,4333200.0
4660,32.5,0,1657500.0
4661,800.0,9,42400000.0
4662,800.0,6,40000000.0
4667,952.3,13,185698.5
4668,756.0,15,181440.0
4669,4131.0,125,1532601.0
4670,385.0,3,17710000.0
4672,386.0,1,0.0
4673,28.0,0,1120.0
4674,900.7,6,35307440.0
4675,47.94,0,1246440.0
4676,72.0,0,72.0
4677,28.0,0,28.0
4678,61.55,0,1600300.0
4679,572.75,4,24055500.0
4680,206.0,1,7210000.0
4681,475.0,3,21612500.0
4682,1090.0,9,49050000.0
4683,510.0,5,24990000.0
4684,850.0,13,49300000.0
4685,1875.0,52,140625.0
4686,115.0,0,40000.0
4693,5.0,0,100000.0
4695,238.0,2,238.0
4696,207.5,3,207.5
4697,491.0,9,491.0
4698,12.0,0,12.0
4699,0.59,0,32560.0
4700,895.46,8,47290288.0
4701,112.5,0,5517000.0
4702,4000.0,26,296000000.0
4703,90.0,0,90.0
4704,1145.39,8,42088500.94
4717,14.0,0,490000.0
4725,12.74,0,12.74
4726,1365.4,18,365.4
4728,400.0,3,17600000.0
4729,175.0,1,7875000.0
4730,100.0,0,3700000.0
4731,397.25,4,21610400.0
4732,6.24,0,203673.6
4733,2511.48,36,146168136.0
4734,170.67,2,5959796.4
4735,1014.81,13,56626398.0
4736,9.79,0,327769.0
4737,9.35,0,544170.0
4738,748.34,10,40182116.3
4739,3.1,0,71300.0
4740,2555.64,41,147281533.2
4741,62.96,0,2864680.0
4742,14.94,0,403380.0
4743,353.86,4,19957704.0
4744,406.0,7,24725400.0
4745,245.55,5,16500960.0
4746,264.45,6,17982600.0
4747,2997.38,70,189970947.02
4748,17.81,0,952835.0
4749,120.07,1,6303675.0
4750,1114.5,21,67148625.0
4751,219.22,0,3945960.0
4752,170.81,1,7174020.0
4753,1063.65,9,48502440.0
4754,71.54,0,1430800.0
4755,642.94,5,30089592.0
4756,179.71,0,4492750.0
4757,713.61,3,14272200.0
4758,30.57,0,305700.0
4759,165.0,1,8.085
4760,392.0,4,22736000.0
4761,200.0,1,9140000.0
4762,109.0,1,7521000.0
4774,323.0,2,13889000.0
4776,210.0,2,11214000.0
4777,36.4,0,1943760.0
4778,458.15,7,27305740.0
4779,665.0,11,40299000.0
4780,486.2,8,29317860.0
4781,957.0,16,57994200.0
4782,236.0,4,14301600.0
4783,450.0,4,22950000.0
4784,380.0,5,24700000.0
4785,238.71,3,16232280.0
4786,170.95,1,9915100.0
4787,5200.0,100,613600000.0
4794,10356.59,143,0.0
4795,692.25,7,0.0
4798,535.0,7,31297500.0
4799,330.0,5,19536000.0
4800,120.0,2,7872000.0
4801,240.0,5,15504000.0
4802,1.87,0,0.0
4803,3873.2,111,281267910.8
4804,8.4,0,336000.0
4805,25.05,0,0.0
4806,455.0,4,22295000.0
4807,78.83,0,3862670.0
4808,443.81,7,28847650.0
4809,1300.0,32,98800000.0
4811,31.25,0,2500000.0
4812,71.0,0,1767900.0
4814,399.1,5,22269780.0
4815,49.0,0,1764000.0
4816,1395.56,19,78108040.0
4817,997.0,5,28913000.0
4818,14.0,0,42000.0
4819,748.38,9,38332023.6
4820,8.78,0,219500.0
4821,3029.56,58,179910420.6
4822,21.98,0,978110.0
4823,52.76,0,1487832.0
4824,3001.0,52,182400780.0
4825,73.0,1,3327705.0
4826,87.0,1,2610000.0
4827,35.0,0,1750000.0
4828,115.0,1,5980000.0
4831,300.0,5,21000000.0
4832,511.23,12,38521180.5
4833,100.0,0,4000000.0
4834,150.0,0,5700000.0
4835,800.0,5,32000000.0
4846,100.0,0,0.0
4847,400.0,4,0.0
4851,4.8,0,288000.0
4852,3.0,0,180000.0
4853,2.9,0,174000.0
4854,3.0,0,180000.0
4855,2.3,0,138000.0
4856,50.0,0,2500000.0
4857,350.0,3,18200000.0
4858,800.0,5,43200000.0
4859,934.38,12,50695721.28
4860,3.46,0,100340.0
4861,6.34,0,148356.0
4862,1877.1,32,109558818.6
4863,43.88,0,2194000.0
4864,64.54,0,1742580.0
4865,300.0,1,14400000.0
4866,343.0,2,18522000.0
4867,877.48,10,0.0
4871,851.14,7,39492896.0
4872,30.35,0,910500.0
4874,960.0,8,82560000.0
4882,200.0,2,10400000.0
4884,200.0,0,7600000.0
4887,375.69,3,17827241.88
4888,26.08,0,521600.0
4889,867.2,9,40541600.0
4890,91.34,1,4110300.0
4894,2300.0,32,188600000.0
4895,3300.0,73,399300000.0
4896,3300.0,73,399300000.0
4897,3300.0,73,399300000.0
4898,3300.0,73,399300000.0
4899,3300.0,73,399300000.0
4900,3300.0,73,399300000.0
4901,3300.0,73,399300000.0
4902,600.0,3,26400000.0
4903,361.0,2,14801000.0
4904,1236.25,9,54685518.75
4907,11.0,0,880000.0
4908,2.5,0,0.0
4909,819.39,5,36708672.0
4910,98.72,0,1990195.2
4912,950.22,18,72028742.0
4913,1067.5,26,92055722.0
4914,1021.15,34,100426265.0
4915,628.58,24,65572208.0
4916,714.9,10,46337725.0
4917,1023.18,42,107058622.0
4924,176.2,1,7999480.0
4925,275.25,3,14423100.0
4926,286.0,4,16645200.0
4927,364.77,6,19332810.0
4928,2266.54,49,143245328.0
4930,942.37,7,41558517.0
4931,915.13,8,45939526.0
4932,83.9,0,2527068.0
4933,1319.43,13,74064883.62
4934,26.64,0,666000.0
4935,34.24,0,1345419.71
4936,228.7,2,11435000.0
4937,8.6,0,258000.0
4938,381.06,2,16995276.0
4939,20.0,0,672000.0
4940,7.28,0,0.0
4942,20.0,0,1028000.0
4943,490.34,4,24654295.2
4944,46.32,0,1667520.0
4945,177.62,2,10245121.6
4946,6.8,0,272000.0
4948,902.82,12,56029009.2
4949,30.0,0,1866000.0
4950,10.0,0,390000.0
4951,105.0,0,4830000.0
4952,2.0,0,60000.0
4955,150.0,2,9000000.0
4956,130.0,2,8190000.0
4962,500.0,11,28500000.0
4967,429.03,3,24565301.0
4968,1109.73,10,64910720.0
4969,248.28,1,248.28
4970,636.2,7,47.8
4971,789.5,13,54500.0
4972,2400.0,51,58.75
4973,40.0,0,41.125
4974,109.4,1,25.0
4975,808.5,8,43.3
4976,1107.85,15,49.9
4977,66.0,0,25.0
4979,60.0,0,2760000.0
4980,110.0,0,5280000.0
4981,285.0,1,10830000.0
4982,223.0,1,10704000.0
4983,500.0,5,26000000.0
4984,2000.0,20,200000000.0
4985,257.0,0,257.0
4989,320.0,2,16000000.0
4990,250.0,1,10500000.0
4991,397.12,2,16043648.0
4992,25.0,0,840000.0
4993,3.32,0,0.0
4995,600.28,4,28453272.0
4996,35.56,0,995680.0
4997,153.08,1,8397968.8
4998,8.2,0,328000.0
4999,500.0,5,27900000.0
5000,402.04,4,22433832.0
5001,10.86,0,605988.0
5002,49.08,0,1815960.0
5003,20.0,0,740000.0
5006,692.18,7,39661914.0
5007,4.57,0,157116.6
5008,0.39,0,14605.5
5009,0.11,0,2200.0
5010,659.31,8,39822324.0
5011,0.96,0,40588.8
5012,519.35,9,33238400.0
5013,0.91,0,34944.0
5014,4.08,0,182784.0
5015,445.48,9,29802612.0
5016,8.81,0,353633.4
5017,2039.88,44,130960296.0
5018,132.71,1,7139798.0
5019,226.11,4,8709757.2
5020,144.6,0,4627200.0
5021,100.0,0,4000000.0
5022,65.0,0,65.0
5023,1700.0,12,134300000.0
5038,570.0,5,28500000.0
5039,294.0,4,16346400.0
5040,1403.0,22,78848600.0
5043,703.8,7,34486200.0
5044,34.84,0,1024296.0
5045,2111.79,25,112769586.0
5046,137.72,0,3677124.0
5047,28.15,0,1052247.0
5056,267.39,4,15776010.0
5057,269.1,5,17222400.0
5058,476.65,11,36034740.0
5059,592.6,17,47908000.0
5060,523.4,15,43110200.0
5061,889.06,26,69408274.0
5062,1418.2,42,114386200.0
5064,179.32,4,13764603.2
5065,605.16,7,0.0
5066,2.86,0,0.0
5067,20.07,0,0.0
5068,2293.42,40,0.0
5069,85.21,1,0.0
5070,105.2,1,0.0
5074,378.82,2,15683148.0
5075,26.0,0,884000.0
5076,10.2,0,0.0
5078,492.54,3,23149380.0
5079,15.0,0,735000.0
5080,47.7,0,1764900.0
5081,0.52,0,19240.0
5082,1.7,0,62900.0
5083,1370.42,12,70439588.0
5084,2.7,0,104085.0
5085,27.94,0,698500.0
5086,2.86,0,0.0
5087,413.18,2,18262556.0
5090,351.66,3,17723664.0
5091,213.42,1,11012472.0
5092,8.16,0,301920.0
5093,11.0,0,297000.0
5094,110.28,1,6199941.6
5095,3.38,0,133016.52
5096,6.98,0,265240.0
5097,2.0,0,0.0
5098,891.62,12,54531479.2
5099,90.0,0,4572000.0
5100,3.42,0,102600.0
5101,35.88,0,1399320.0
5115,540.0,7,29808000.0
5116,55.0,0,1870000.0
5117,2.0,0,68000.0
5118,3.0,0,99000.0
5119,2.0,0,64000.0
5120,5.0,0,0.0
5121,22.7,0,1253040.0
5122,22.7,0,1316600.0
5123,3.0,0,99000.0
5126,153.0,1,7344000.0
5128,516.0,4,25387200.0
5130,294.0,0,294.0
5131,300.0,2,14700000.0
5132,177.0,3,10602300.0
5133,174.0,3,11379600.0
5134,203.5,4,15303200.0
5135,680.0,19,55080000.0
5136,1883.74,53,150699200.0
5139,354.5,2,13648250.0
5140,590.77,4,24353902.48
5146,795.61,5,37393670.0
5147,201.02,0,4251573.0
5148,375.0,3,17250000.0
5149,15.0,0,15.0
5150,10.0,0,10.0
5151,65.0,0,65.0
5152,324.26,5,16602112.0
5153,11.2,0,405440.0
5154,355.68,3,17559921.6
5155,7.08,0,298776.0
5156,1931.36,28,111646127.52
5157,1148.58,18,72430.6
5158,4.14,0,124200.0
5159,5538.19,120,407483149.0
5160,58.0,0,2900000.0
5161,86.0,1,5710400.0
5162,306.0,6,23194800.0
5170,180.64,2,8887488.0
5171,198.67,2,10569244.0
5172,1145.06,15,59543120.0
5173,278.0,2,13344000.0
5174,228.6,3,13716000.0
5175,334.0,5,22044000.0
5176,480.0,8,32160000.0
5177,157.0,1,6437000.0
5178,415.0,3,19920000.0
5179,4800.0,82,604800000.0
5180,2549.44,38,157802687.68
